Date,Total Stock Market,Communications,Materials,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrial,Technology,Real Estate,Utilities,BioTech,Defense,Semiconductor,Home Construction
2004-06-18,23.615615844726562,,,66.46576690673828,26.137781143188477,13.792924880981445,48.324581146240234,19.573095321655273,18.19258689880371,21.512956619262695,20.33022689819336,15.8629150390625,15.54998779296875,13.387202262878418,23.5708065032959,25.63391876220703
2004-06-21,23.449954986572266,,,66.31044006347656,26.4491024017334,13.671034812927246,47.90129852294922,19.499671936035156,18.12251091003418,21.46472930908203,20.25041389465332,15.791993141174316,15.52991008758545,13.478193283081055,23.410402297973633,25.545494079589844
2004-06-22,23.42071533203125,,,66.49535369873047,26.410194396972656,13.587630271911621,49.36122131347656,19.573095321655273,18.18558120727539,21.60943603515625,20.43906021118164,15.957477569580078,15.536605834960938,13.427009582519531,23.311113357543945,25.432960510253906
2004-06-23,24.005430221557617,,,66.68025207519531,26.53990364074707,13.722359657287598,50.49290466308594,19.74929428100586,18.40983772277832,21.974647521972656,20.729290008544922,16.17812728881836,15.556684494018555,13.529379844665527,23.44860076904297,25.63391876220703
2004-06-24,24.073638916015625,,,66.86518096923828,26.589204788208008,13.497821807861328,50.09552001953125,19.705242156982422,18.39581298828125,21.84372329711914,20.685754776000977,16.099332809448242,15.496441841125488,13.574873924255371,23.456233978271484,25.641956329345703
2004-06-25,24.10611915588379,,,66.6906509399414,26.64463996887207,13.624848365783691,50.39786911010742,19.649988174438477,18.444873809814453,21.719690322875977,20.65672492980957,16.162372589111328,15.34916877746582,13.495257377624512,23.2500057220459,25.617847442626953
2004-06-28,24.005430221557617,,,66.76493835449219,26.828590393066406,13.624848365783691,49.810428619384766,19.62051010131836,18.381803512573242,21.40960693359375,20.504365921020508,16.036285400390625,15.34916877746582,13.557806968688965,23.13544464111328,25.569608688354492
2004-06-29,24.30427360534668,,,66.32679748535156,26.27676773071289,13.708669662475586,50.76932907104492,19.672082901000977,18.634092330932617,21.526748657226562,20.663984298706055,16.20176887512207,15.362557411193848,13.455452919006348,23.25763702392578,25.376697540283203
2004-06-30,24.39522933959961,,,66.69808197021484,26.54741859436035,13.773150444030762,51.183990478515625,19.76786231994629,18.767244338989258,21.692129135131836,20.794584274291992,16.312101364135742,15.456280708312988,13.512314796447754,23.341672897338867,25.424922943115234
2004-07-01,24.164596557617188,,,66.26741027832031,26.5999813079834,13.611949920654297,49.292110443115234,19.568933486938477,18.43085289001465,21.719690322875977,20.48259162902832,16.01264190673828,15.302323341369629,13.353084564208984,23.013227462768555,25.272197723388672
